1, 313, 1, 1.002
1, 314, 1, 1.002
1, 309, 1, 1.002
1, 310, 1, 1.002
1, 311, 1, 1.002
1, 319, 1, 1.002
1, 320, 1, 1.002
1, 321, 1, 1.002
1, 315, 1, 1.002
1, 317, 1, 1.002
1, 318, 1, 1.002
1, 354, 1, 1.002
1, 355, 1, 1.002
1, 357, 1, 1.002
1, 351, 1, 1.002
1, 352, 1, 1.002
1, 353, 1, 1.002
1, 361, 1, 1.002
1, 362, 1, 1.002
1, 363, 1, 1.002
1, 358, 1, 1.002
1, 359, 1, 1.002
1, 360, 1, 1.002
1, 350, 1, 1.002
1, 340, 1, 1.002
1, 341, 1, 1.002
1, 342, 1, 1.002
1, 336, 1, 1.002
1, 337, 1, 1.002
1, 339, 1, 1.002
1, 346, 1, 1.002
1, 347, 1, 1.002
1, 348, 1, 1.002
1, 343, 1, 1.002
1, 344, 1, 1.002
1, 345, 1, 1.002
1, 81, 1, 1.002
1, 82, 1, 1.002
1, 80, 1, 1.002
1, 76, 1, 1.002
1, 79, 1, 1.002
1, 88, 1, 1.002
1, 90, 1, 1.002
1, 86, 1, 1.002
1, 83, 1, 1.002
1, 85, 1, 1.002
1, 75, 1, 1.002
1, 68, 1, 1.002
1, 69, 1, 1.002
1, 67, 1, 1.002
1, 65, 1, 1.002
1, 66, 1, 1.002
1, 73, 1, 1.002
1, 74, 1, 1.002
1, 72, 1, 1.002
1, 70, 1, 1.002
1, 71, 1, 1.002
1, 91, 1, 1.002
1, 110, 1, 1.002
1, 111, 1, 1.002
1, 109, 1, 1.002
1, 105, 1, 1.002
1, 107, 1, 1.002
1, 115, 1, 1.002
1, 117, 1, 1.002
1, 114, 1, 1.002
1, 112, 1, 1.002
1, 113, 1, 1.002
1, 103, 1, 1.002
1, 96, 1, 1.002
1, 97, 1, 1.002
1, 95, 1, 1.002
1, 92, 1, 1.002
1, 94, 1, 1.002
1, 101, 1, 1.002
1, 102, 1, 1.002
1, 100, 1, 1.002
1, 98, 1, 1.002
1, 99, 1, 1.002
1, 20, 1, 1.002
1, 22, 1, 1.002
1, 18, 1, 1.002
1, 16, 1, 1.002
1, 17, 1, 1.002
1, 27, 1, 1.002
1, 28, 1, 1.002
1, 25, 1, 1.002
1, 23, 1, 1.002
1, 24, 1, 1.002
1, 15, 1, 1.002
1, 6, 1, 1.002
1, 7, 1, 1.002
1, 2, 1, 1.002
1, 0, 1, 1.002
1, 1, 1, 1.002
1, 13, 1, 1.002
1, 14, 1, 1.002
1, 12, 1, 1.002
1, 9, 1, 1.002
1, 10, 1, 1.002
1, 29, 1, 1.002
1, 57, 1, 1.002
1, 58, 1, 1.002
1, 56, 1, 1.002
1, 52, 1, 1.002
1, 53, 1, 1.002
1, 63, 1, 1.002
1, 64, 1, 1.002
1, 62, 1, 1.002
1, 59, 1, 1.002
1, 60, 1, 1.002
1, 50, 1, 1.002
1, 33, 1, 1.002
1, 34, 1, 1.002
1, 32, 1, 1.002
1, 30, 1, 1.002
1, 31, 1, 1.002
1, 48, 1, 1.002
1, 49, 1, 1.002
1, 46, 1, 1.002
1, 36, 1, 1.002
1, 41, 1, 1.002
1, 120, 1, 1.002
1, 167, 1, 1.002
1, 171, 1, 1.002
1, 166, 1, 1.002
1, 164, 1, 1.002
1, 165, 1, 1.002
1, 175, 1, 1.002
1, 177, 1, 1.002
1, 174, 1, 1.002
1, 172, 1, 1.002
1, 173, 1, 1.002
1, 163, 1, 1.002
1, 153, 1, 1.002
1, 154, 1, 1.002
1, 152, 1, 1.002
1, 150, 1, 1.002
1, 151, 1, 1.002
1, 160, 1, 1.002
1, 162, 1, 1.002
1, 159, 1, 1.002
1, 157, 1, 1.002
1, 158, 1, 1.002
1, 194, 1, 1.002
1, 195, 1, 1.002
1, 193, 1, 1.002
1, 190, 1, 1.002
1, 192, 1, 1.002
1, 199, 1, 1.002
1, 200, 1, 1.002
1, 198, 1, 1.002
1, 196, 1, 1.002
1, 197, 1, 1.002
1, 189, 1, 1.002
1, 181, 1, 1.002
1, 182, 1, 1.002
1, 180, 1, 1.002
1, 178, 1, 1.002
1, 179, 1, 1.002
1, 187, 1, 1.002
1, 188, 1, 1.002
1, 185, 1, 1.002
1, 183, 1, 1.002
1, 184, 1, 1.002
1, 149, 1, 1.002
1, 133, 1, 1.002
1, 134, 1, 1.002
1, 131, 1, 1.002
1, 132, 1, 1.002
1, 136, 1, 1.002
1, 141, 1, 1.002
1, 142, 1, 1.002
1, 138, 1, 1.002
1, 139, 1, 1.002
1, 123, 1, 1.002
1, 124, 1, 1.002
1, 121, 1, 1.002
1, 122, 1, 1.002
1, 125, 1, 1.002
1, 129, 1, 1.002
1, 130, 1, 1.002
1, 126, 1, 1.002
1, 128, 1, 1.002
1, 144, 1, 1.002
1, 147, 1, 1.002
1, 143, 1, 1.002
1, 145, 1, 1.002
1, 156, 2, 1.004
1, 39, 2, 1.004
1, 78, 2, 1.004
1, 305, 2, 1.004
1, 330, 2, 1.004
1, 8, 2, 1.004
1, 135, 2, 1.004
1, 116, 2, 1.004
1, 176, 2, 1.004
1, 338, 2, 1.004
1, 215, 2, 1.004
1, 19, 2, 1.004
1, 146, 2, 1.004
1, 191, 2, 1.004
1, 127, 2, 1.004
1, 106, 2, 1.004
1, 11, 2, 1.004
1, 77, 2, 1.004
1, 21, 2, 1.004
1, 84, 2, 1.004
1, 148, 2, 1.004
1, 119, 2, 1.004
1, 168, 2, 1.004
1, 238, 2, 1.004
1, 170, 2, 1.004
1, 169, 2, 1.004
1, 54, 2, 1.004
1, 356, 2, 1.004
1, 201, 2, 1.004
1, 89, 2, 1.004
1, 349, 2, 1.004
1, 316, 2, 1.004
1, 93, 2, 1.004
1, 140, 2, 1.004
1, 43, 2, 1.004
1, 44, 2, 1.004
1, 42, 2, 1.004
1, 40, 2, 1.004
1, 87, 2, 1.004
1, 3, 2, 1.004
1, 234, 2, 1.004
1, 118, 2, 1.004
1, 161, 2, 1.004
1, 137, 2, 1.004
1, 47, 2, 1.004
1, 4, 3, 1.006
1, 5, 3, 1.006
1, 45, 3, 1.006
1, 248, 3, 1.006
1, 38, 3, 1.006
1, 272, 3, 1.006
1, 104, 3, 1.006
1, 186, 3, 1.006
1, 155, 3, 1.006
1, 51, 3, 1.006
1, 61, 4, 1.008
1, 26, 4, 1.008
1, 108, 4, 1.008
1, 35, 4, 1.008
1, 37, 5, 1.01
1, 55, 5, 1.01
